s_no,eng_name,songname,momentaryLoudness.mean,shortTermLoudness.mean,integratedLoudness,loudnessRange,pmfSpread,pmfSkewness,pmfKurtosis,pmfCentroid,LRImbalance,midSideRatio,crest100ms.mean,crest1sec.mean,panningCoeffs0.mean,panningCoeffs1.mean,panningCoeffs2.mean,panningCoeffs3.mean,spectralCentroid.mean,spectralEntropy.mean,spectralKurtosis.mean,spectralRollOff85.mean,spectralRollOff95.mean,spectralSkewness.mean,spectralSpread.mean,subBandFlux0.mean,subBandFlux1.mean,subBandFlux2.mean,subBandFlux3.mean,subBandFlux4.mean,subBandFlux5.mean,subBandFlux6.mean,subBandFlux7.mean,subBandFlux8.mean,subBandFlux9.mean
30,Manny Marroquin,LOOOVE (feat. Kid Cudi),-9.400628,-7.766644,-6.952983856201172,7.767238616943359,0.031065573915839195,0.021541589871048927,0.18152523040771484,0.49989718198776245,-0.026487604571225197,15.847377102960907,3.260033130645752,3.7449278831481934,-7.843698501586914,0.07045012712478638,-0.7138885259628296,0.036521703004837036,0.11740954965353012,8.125160217285156,7.7055745124816895,989.169189453125,2182.702392578125,1.9896453619003296,0.02116553485393524,0.2960449457168579,0.13254183530807495,0.2091858834028244,0.18981550633907318,0.15357021987438202,0.12889480590820312,0.08307947963476181,0.07050479203462601,0.04347088560461998,0.015061009675264359
31,Manny Marroquin,Forgiving Myself,-12.216252,-8.991087,-8.708648681640625,3.9231786727905273,0.01896771229803562,0.004766985774040222,1.079087734222412,0.5000714659690857,0.006098351999960608,16.118898424139825,3.9301254749298096,4.73776388168335,-7.051075458526611,-0.00526445684954524,-0.7627646923065186,0.02145104855298996,0.09289266914129257,7.929666042327881,10.890593528747559,1184.555908203125,2197.32177734375,2.6216392517089844,0.01475766021758318,0.1951182782649994,0.08477018773555756,0.16312961280345917,0.13569283485412598,0.12529237568378448,0.10763557255268097,0.08843084424734116,0.058221470564603806,0.033588629215955734,0.007649729028344154
32,Manny Marroquin,Calling Your Name,-7.965445,-7.543789,-7.424989223480225,2.9847631454467773,0.02530914545059204,-0.0015569523675367236,0.26277804374694824,0.500123918056488,0.017288535191946966,9.896467268891286,3.805689573287964,4.409574508666992,-6.991745948791504,-0.0041797165758907795,-0.5920637845993042,0.0032975098583847284,0.11031055450439453,7.9149370193481445,6.7904229164123535,1022.3109130859375,2101.26318359375,2.0899810791015625,0.019572285935282707,0.21612955629825592,0.07531032711267471,0.18787214159965515,0.16054418683052063,0.13478578627109528,0.10549895465373993,0.0843106135725975,0.06052883714437485,0.03690816089510918,0.011311701498925686
33,Manny Marroquin,Sacrifice (Eat Me Up),-14.84495,-10.62778,-8.4613618850708,7.386187553405762,0.012927954085171223,-0.024345921352505684,1.5922975540161133,0.49998655915260315,0.01578154723953944,2.380289505652334,3.865568161010742,5.676863670349121,-6.438419818878174,-0.018471797928214073,-0.37873825430870056,-0.011357403360307217,0.10957662761211395,8.189007759094238,11.745889663696289,1472.85009765625,2569.063720703125,2.38389253616333,0.018418053165078163,0.129154771566391,0.04800427332520485,0.10323148220777512,0.11064254492521286,0.12251610308885574,0.10059453547000885,0.07800005376338959,0.052624475210905075,0.030318070203065872,0.008627899922430515
34,Manny Marroquin,Sexual Love (feat. James Fauntleroy),-11.289901,-10.288292,-8.07043170928955,12.595315933227539,0.015426266007125378,-0.004459819756448269,2.0999836921691895,0.49996063113212585,0.007574414961772992,3.5944243933180458,3.694082498550415,5.015551567077637,-7.153730869293213,0.01303091924637556,-0.664522647857666,-0.012776768766343594,0.08642318844795227,7.6077728271484375,13.515841484069824,884.340087890625,1718.7523193359375,2.8018798828125,0.014556467533111572,0.11789581179618835,0.04861734062433243,0.12109479308128357,0.1364201158285141,0.128231480717659,0.09813281893730164,0.06859941780567169,0.04520954564213753,0.02932230569422245,0.006800360511988401
35,Manny Marroquin,Queen of New York City,-18.249657,-14.946341,-9.664654731750488,15.315622329711914,0.00898002739995718,-0.0881757065653801,3.183009147644043,0.500061571598053,0.03407250408281677,6.301150576952289,4.138330936431885,6.1445817947387695,-6.769216537475586,-0.06730128824710846,-0.638542115688324,-0.031168557703495026,0.10167118161916733,7.938345432281494,22.342426300048828,1597.7000732421875,2562.838623046875,3.0687828063964844,0.015269269235432148,0.07970882952213287,0.03185996413230896,0.07763852924108505,0.09081930667161942,0.08919889479875565,0.0820121318101883,0.0634944811463356,0.04838469997048378,0.02679269388318062,0.007451153360307217
36,Manny Marroquin,Fueled U,-12.510473,-11.440881,-9.540214538574219,14.299314498901367,0.017898082733154297,0.04249399155378342,2.0049076080322266,0.4994617700576782,0.018405987810218644,15.080142064278059,3.78662109375,4.4128098487854,-6.964035511016846,-0.03051142394542694,-0.6357076168060303,0.03840479999780655,0.11781301349401474,8.241872787475586,2.907362937927246,1379.28564453125,2791.3818359375,1.7297590970993042,0.02020399644970894,0.19320707023143768,0.08822786062955856,0.11108982563018799,0.10229676961898804,0.10925927013158798,0.09623662382364273,0.0644785687327385,0.04862245172262192,0.036839716136455536,0.010991920717060566
37,Manny Marroquin,Narkedo Speaks,-18.49256,-16.579277,-14.653393745422363,7.596384048461914,0.0028242450207471848,0.011685581877827644,3.619961738586426,0.4999745488166809,0.009426331935314298,2.4032034455068247,4.262705326080322,6.128882884979248,-6.766602516174316,0.012354867532849312,-0.440402090549469,0.01724196970462799,0.06322040408849716,7.455807209014893,56.42633056640625,1078.8408203125,1815.1336669921875,4.665088653564453,0.0070478469133377075,0.0389479361474514,0.013891239650547504,0.05060999467968941,0.05815849453210831,0.05821585655212402,0.04407745227217674,0.029919546097517014,0.022221755236387253,0.013402034528553486,0.0027894130907952785
38,Manny Marroquin,Como Yo (,-18.337732,-12.445428,-10.205509185791016,8.918140411376953,0.013628171756863594,0.06549330800771713,2.380239486694336,0.4997968077659607,0.014320006421873898,5.529176787189282,4.296377182006836,11.365192413330078,-7.680505275726318,-0.09957292675971985,-0.7092965245246887,0.0481468066573143,0.13472773134708405,8.136396408081055,7.914849281311035,1887.2537841796875,3391.85546875,1.8400096893310547,0.022342251613736153,0.16689051687717438,0.05379458889365196,0.1199783980846405,0.09886474907398224,0.07667136192321777,0.07147558778524399,0.04870134964585304,0.03700381517410278,0.029019780457019806,0.009537991136312485
39,Manny Marroquin,Everything Ends (feat. Lizzy McAlpine and Tiny Habits),-15.152552,-14.113293,-11.93789005279541,9.236970901489258,0.00788386631757021,-0.05683630332350731,1.1416301727294922,0.5000612735748291,-0.006381683279050943,5.094884526227882,3.678748846054077,4.9019646644592285,-8.081697463989258,0.010369314812123775,-0.7852347493171692,-0.0025324560701847076,0.10030768066644669,7.59659481048584,8.736544609069824,815.4302368164062,1391.552490234375,2.358006000518799,0.019243858754634857,0.08754149079322815,0.024406731128692627,0.10386420786380768,0.10618313401937485,0.09037066251039505,0.059647295624017715,0.03291206434369087,0.021724162623286247,0.014461700804531574,0.0048215556889772415
