Sno,era_name,songname,momentaryLoudness.mean,shortTermLoudness.mean,integratedLoudness,loudnessRange,pmfSpread,pmfSkewness,pmfKurtosis,pmfCentroid,LRImbalance,midSideRatio,crest100ms.mean,crest1sec.mean,panningCoeffs0.mean,panningCoeffs1.mean,panningCoeffs2.mean,panningCoeffs3.mean,spectralCentroid.mean,spectralEntropy.mean,spectralKurtosis.mean,spectralRollOff85.mean,spectralRollOff95.mean,spectralSkewness.mean,spectralSpread.mean,subBandFlux0.mean,subBandFlux1.mean,subBandFlux2.mean,subBandFlux3.mean,subBandFlux4.mean,subBandFlux5.mean,subBandFlux6.mean,subBandFlux7.mean,subBandFlux8.mean,subBandFlux9.mean
191,2010s,Centuries,-17.216824,-13.835267,-6.465156555175781,9.510371208190918,0.021474706009030342,0.02616385743021965,0.41748046875,0.49966397881507874,-0.0075559667243590735,6.344617526919944,3.6461985111236572,4.337709903717041,-6.622335433959961,-0.013870072551071644,-0.517203152179718,-0.01112664770334959,0.14114737510681152,8.782675743103027,3.502980947494507,2557.438232421875,4475.4755859375,1.5703895092010498,0.020625034347176552,0.21566709876060486,0.08534318208694458,0.1391781121492386,0.13062766194343567,0.10965297371149063,0.11891557276248932,0.10656316578388214,0.10284101217985153,0.06672801822423935,0.018202276900410652
192,2010s,Blood  Water,-10.679821,-9.663468,-8.355328559875488,6.912084579467773,0.019844170659780502,-0.002062747720628977,0.5725367069244385,0.5000002384185791,-0.023531004502072555,6.866139265915768,3.861116409301758,4.891881942749023,-6.614236831665039,0.031634848564863205,-0.4675825834274292,0.01987823098897934,0.17053551971912384,8.96448802947998,1.0806180238723755,2146.541015625,4432.58837890625,1.1301419734954834,0.027294058352708817,0.2602749764919281,0.10074499249458313,0.1436176896095276,0.09576935321092606,0.07922208309173584,0.07784926891326904,0.07785632461309433,0.06936974078416824,0.05874035134911537,0.01999226212501526
193,2010s,Lydi,-12.677366,-10.39246,-8.335055351257324,8.864950180053711,0.014059783890843391,0.055356040596961975,1.2303705215454102,0.5001179575920105,-0.06513634849696942,5.713154715634415,4.324772834777832,5.841170787811279,-6.75356912612915,-0.02878042496740818,-0.5755636692047119,0.004950976464897394,0.1132449358701706,8.550233840942383,7.163488864898682,2068.6845703125,3541.92138671875,1.942395567893982,0.013728882186114788,0.1504702866077423,0.06585627049207687,0.10168763250112534,0.1005769670009613,0.0965655967593193,0.09988351166248322,0.09536775946617126,0.07839136570692062,0.05276954174041748,0.011713876388967037
194,2010s,Figure It Out,-28.611307,-20.41804,-7.870548248291016,9.454574584960938,0.019033748656511307,-0.0013948155101388693,1.1362996101379395,0.5000554919242859,0.012164680874669138,13.844805362562912,3.7788398265838623,4.6249260902404785,-13.903648376464844,-0.12616591155529022,-0.7272064089775085,-0.007083093747496605,0.13446414470672607,8.54267692565918,10.959232330322266,2451.879150390625,3899.097412109375,2.0860862731933594,0.021582720801234245,0.13200068473815918,0.057792674750089645,0.13742375373840332,0.1558203548192978,0.1544542908668518,0.10635267198085785,0.08100620657205582,0.06150669977068901,0.04200957342982292,0.01094120740890503
195,2010s,No Roots,-10.584451,-9.557369,-8.971041679382324,4.072388648986816,0.018098097294569016,0.006919218227267265,0.5736463069915771,0.5007401704788208,0.005536363371288056,9.164749051075729,3.923351287841797,4.635517120361328,-7.155738353729248,0.003421805566176772,-0.7068807482719421,-0.00479123555123806,0.09807813912630081,7.801768779754639,19.874216079711914,1092.947998046875,2064.69091796875,2.734046220779419,0.016121143475174904,0.2061874121427536,0.08666445314884186,0.15478411316871643,0.13141387701034546,0.10236909985542297,0.08436860889196396,0.06903178989887238,0.04608110338449478,0.03134339675307274,0.008563808165490627
196,2010s,The Rush,-7.2135286,-6.31071,-5.9300055503845215,3.8240222930908203,0.03202152997255325,0.015158080495893955,-0.08079051971435547,0.5001161694526672,0.023393660631808373,8.700806616818271,3.258335590362549,3.669196367263794,-6.888427257537842,-0.07024671882390976,-0.6934493780136108,0.03020201064646244,0.10427851229906082,8.232657432556152,11.486696243286133,1142.3397216796875,2293.2099609375,2.2661006450653076,0.015689486637711525,0.2551296353340149,0.118753582239151,0.2037726193666458,0.19911010563373566,0.1466335505247116,0.12157998234033585,0.11943530291318893,0.09291894733905792,0.054780278354883194,0.013210223987698555
197,2010s,Believer,-14.461449,-10.582467,-9.006961822509766,4.728207111358643,0.012722679413855076,0.029858069494366646,0.5659189224243164,0.5000240206718445,-0.005537623916787035,3.5058346898828887,3.8737123012542725,5.583980083465576,-6.572373867034912,0.028501994907855988,-0.4797413647174835,-0.0006146368104964495,0.12276598066091537,8.42437744140625,5.502211093902588,1727.579833984375,3024.91162109375,1.9401681423187256,0.019437087699770927,0.1666136085987091,0.055662043392658234,0.10928786545991898,0.09303270280361176,0.09812618792057037,0.09702156484127045,0.08065888285636902,0.0662187710404396,0.03682459145784378,0.010016556829214096
198,2010s,Heathens,-17.909191,-13.659782,-9.20013427734375,11.193893432617188,0.013522150926291943,0.029987789690494537,2.2923460006713867,0.5000022649765015,-0.040490264894337685,4.437235125592466,4.08379602432251,5.968989849090576,-6.654445648193359,0.048408687114715576,-0.5473463535308838,-0.022913604974746704,0.12805376946926117,8.298935890197754,7.201577663421631,1983.3873291015625,3333.410888671875,2.033534288406372,0.0213586688041687,0.15554243326187134,0.06548862904310226,0.11822393536567688,0.10130157321691513,0.09341870993375778,0.07547754794359207,0.06252679228782654,0.04700960963964462,0.03323165327310562,0.010148021392524242
199,2010s,hometown,-19.064219,-15.067736,-6.871455669403076,4.739896774291992,0.021667737513780594,-0.0037081351038068533,-0.0053577423095703125,0.4999955892562866,0.026112032126884132,8.106869777089235,3.335303544998169,4.044788837432861,-7.649432182312012,-0.02063126303255558,-0.5562319755554199,-0.0005894738133065403,0.1407635658979416,8.563535690307617,4.969261646270752,2344.546630859375,4089.399169921875,1.6090562343597412,0.020696159452199936,0.19291363656520844,0.08194481581449509,0.1578928381204605,0.17205283045768738,0.11847394704818726,0.09305990487337112,0.09314431995153427,0.08823385089635849,0.06392151117324829,0.016607454046607018
200,2010s,Waste A Moment,-10.810563,-8.988616,-8.58681869506836,3.2035107612609863,0.015443781390786171,0.014105523936450481,0.6041595935821533,0.49991828203201294,-0.012988517374038628,4.828977523708993,3.780230760574341,4.6924004554748535,-7.16659688949585,-0.0791567713022232,-0.3206336498260498,-0.04385431110858917,0.10181338340044022,8.325682640075684,9.716806411743164,1446.8995361328125,2629.27880859375,2.2844431400299072,0.0156695619225502,0.17780201137065887,0.08500109612941742,0.14764761924743652,0.13186852633953094,0.1082855835556984,0.09677049517631531,0.08902274072170258,0.07176071405410767,0.04168875887989998,0.008492553606629372
