Sno,eng_name,songname,momentaryLoudness.mean,shortTermLoudness.mean,integratedLoudness,loudnessRange,pmfSpread,pmfSkewness,pmfKurtosis,pmfCentroid,LRImbalance,midSideRatio,crest100ms.mean,crest1sec.mean,panningCoeffs0.mean,panningCoeffs1.mean,panningCoeffs2.mean,panningCoeffs3.mean,spectralCentroid.mean,spectralEntropy.mean,spectralKurtosis.mean,spectralRollOff85.mean,spectralRollOff95.mean,spectralSkewness.mean,spectralSpread.mean,subBandFlux0.mean,subBandFlux1.mean,subBandFlux2.mean,subBandFlux3.mean,subBandFlux4.mean,subBandFlux5.mean,subBandFlux6.mean,subBandFlux7.mean,subBandFlux8.mean,subBandFlux9.mean
153,Tom Elmhirst,Ready to Run,-13.230344,-10.691777,-9.032574653625488,6.158267974853516,0.01064248662441969,0.2419109046459198,1.3401556015014648,0.4998568892478943,0.05399934989153993,4.790409212069149,4.147899150848389,5.816606044769287,-7.879728317260742,-0.06962389498949051,-0.5224931240081787,0.051745060831308365,0.1037069708108902,7.889095783233643,8.592114448547363,2026.4207763671875,3129.191650390625,2.3872628211975098,0.014835448935627937,0.06154385954141617,0.015008468180894852,0.06392127275466919,0.09695342183113098,0.11795875430107117,0.11348558962345123,0.09546054154634476,0.07288967072963715,0.048723962157964706,0.009022998623549938
154,Tom Elmhirst,Ocho Rios,-11.671278,-10.532001,-8.64814281463623,10.862390518188477,0.017167795449495316,-0.017666053026914597,1.2726049423217773,0.500015914440155,-0.0017791301369263638,9.782414618999239,3.6194045543670654,4.700897216796875,-6.917447090148926,-0.11590045690536499,-0.6032903790473938,0.0719134584069252,0.07950370013713837,7.528846263885498,15.06386661529541,685.342529296875,1544.44482421875,2.855609178543091,0.011216073296964169,0.17795684933662415,0.07689682394266129,0.14803354442119598,0.14394444227218628,0.09837550669908524,0.0808807983994484,0.05926361307501793,0.04754601791501045,0.02739868126809597,0.006129375658929348
155,Tom Elmhirst,Shot My Baby,-11.926784,-10.832655,-8.364863395690918,10.354043960571289,0.02242247946560383,-0.03233630955219269,0.6086280345916748,0.5001352429389954,0.09380886508650015,15.494306480017936,3.380929946899414,4.330182075500488,-7.000988006591797,-0.21942107379436493,-0.670901894569397,0.09718954563140869,0.08057225495576859,7.647585868835449,22.907005310058594,878.2265625,1820.503173828125,3.0352323055267334,0.010402754880487919,0.26380082964897156,0.10409260541200638,0.15156620740890503,0.11792127043008804,0.09866998344659805,0.0863635465502739,0.0701107382774353,0.05520123988389969,0.032807208597660065,0.007642112206667662
156,Tom Elmhirst,Summerland,-10.483766,-9.003534,-7.6677751541137695,7.258477210998535,0.02066400833427906,-0.011120624840259552,1.027803897857666,0.4999634325504303,0.03406538516332938,4.039652779018764,3.8099889755249023,4.911199569702148,-7.078427314758301,-0.10982675850391388,-0.5543606877326965,0.003634590422734618,0.11373680830001831,8.303942680358887,5.132889747619629,1082.8331298828125,2229.16748046875,1.973026990890503,0.020040933042764664,0.18482810258865356,0.06293977797031403,0.14868304133415222,0.15042880177497864,0.1386527717113495,0.10553397238254547,0.07482851296663284,0.05458242818713188,0.034338634461164474,0.010735861957073212
157,Tom Elmhirst,Always,-16.574543,-12.80387,-8.35416030883789,11.650737762451172,0.017346173524856567,-0.022682102397084236,1.3853163719177246,0.4999716877937317,0.024440677880648982,9.148249015256663,3.518418073654175,4.472705364227295,-7.015860080718994,-0.02710389345884323,-0.769370973110199,0.04365535080432892,0.0760296955704689,7.101716995239258,39.03845977783203,928.2156372070312,1520.5242919921875,4.1489410400390625,0.012162640690803528,0.15332861244678497,0.07105691730976105,0.14133036136627197,0.15004955232143402,0.13518093526363373,0.09514263272285461,0.05835713446140289,0.03652001917362213,0.02203204669058323,0.0060821520164608955
158,Tom Elmhirst,Eat Your Young,-14.594176,-13.202074,-9.719511032104492,10.423737525939941,0.010702662169933319,-0.006361597683280706,1.9773812294006348,0.5000104308128357,0.01428862684660264,5.360172657491518,4.278110027313232,5.901510715484619,-6.8378095626831055,-0.039512693881988525,-0.4895617365837097,-0.001555000082589686,0.08423139154911041,7.948813438415527,14.45676326751709,1321.2320556640625,2255.031982421875,2.8415064811706543,0.01059602852910757,0.1057986244559288,0.04679244011640549,0.08511023968458176,0.09403250366449356,0.09770037233829498,0.09668440371751785,0.07908954471349716,0.053452130407094955,0.026376094669103622,0.004860484041273594
159,Tom Elmhirst,Hunger,-19.39674,-17.273159,-9.5382080078125,12.160840034484863,0.010542030446231365,-0.0005990563658997416,2.347132682800293,0.49997034668922424,0.02272333038683524,7.770748318602404,3.7956151962280273,5.786412239074707,-6.856623649597168,-0.03926758095622063,-0.4853857159614563,0.0022088249679654837,0.09862367063760757,7.89542293548584,10.185571670532227,1160.3790283203125,2162.388916015625,2.583521604537964,0.017259977757930756,0.11035811901092529,0.039257198572158813,0.08572541922330856,0.09385532885789871,0.09148047864437103,0.07840902358293533,0.06292138993740082,0.04149527847766876,0.026363682001829147,0.0065366607159376144
160,Tom Elmhirst,Angel,-16.655113,-13.028081,-8.58644962310791,5.660123348236084,0.015040362253785133,-0.014554589055478573,1.1541361808776855,0.500045657157898,-0.006970359505191104,5.405103664161672,3.8958003520965576,5.037473678588867,-6.8979997634887695,-0.01168049592524767,-0.5389575958251953,0.008777424693107605,0.12661951780319214,8.392084121704102,4.1069655418396,1970.965087890625,3388.751220703125,1.8182883262634277,0.020532777532935143,0.15830442309379578,0.05528849735856056,0.11913027614355087,0.11463169753551483,0.12166259437799454,0.10496864467859268,0.09478095918893814,0.06890883296728134,0.045960456132888794,0.011142989620566368
161,Tom Elmhirst,Big God,-20.185057,-18.343184,-14.853249549865723,9.442493438720703,0.003829440101981163,-0.010839978232979774,2.2273292541503906,0.49999701976776123,0.01758381011194761,8.071270354840882,3.6026291847229004,5.703583240509033,-7.059113025665283,-0.07184171676635742,-0.49181973934173584,-0.04000705108046532,0.07298687845468521,7.335456848144531,22.390316009521484,866.4328002929688,1518.38720703125,3.6028244495391846,0.011402571573853493,0.07293235510587692,0.029928553849458694,0.06211721897125244,0.057534512132406235,0.058278631418943405,0.044266313314437866,0.0343610905110836,0.02158680558204651,0.011832499876618385,0.0026865277905017138
162,Tom Elmhirst,Wild Horses II,-16.007807,-14.586204,-12.314059257507324,9.285406112670898,0.007882850244641304,-0.07148799300193787,2.2226028442382812,0.5000562071800232,0.1006775971224366,13.856263764162541,3.7687864303588867,5.971536159515381,-7.119480609893799,-0.1872888058423996,-0.6043944954872131,0.06366772949695587,0.07226516306400299,7.172778129577637,19.10160255432129,862.7898559570312,1609.9720458984375,3.4455385208129883,0.011488527990877628,0.11955996602773666,0.04604317247867584,0.09989167749881744,0.09238506853580475,0.073922298848629,0.054394111037254333,0.04414447396993637,0.02887697145342827,0.015930820256471634,0.0031228552106767893
